,name,연료,brand_name,car_type
0,그란카브리오(10년~현재),가솔린,마세라티,
1,그란투리스모(07년~현재),가솔린,마세라티,
2,기블리(13년~현재),가솔린,마세라티,
3,기블리(13년~현재),디젤,마세라티,
4,르반떼(16년~현재),가솔린,마세라티,
5,르반떼(16년~현재),디젤,마세라티,
6,스파이더(02~07년),가솔린,마세라티,
7,콰트로포르테(63년~현재),가솔린,마세라티,
8,콰트로포르테(63년~현재),디젤,마세라티,
9,쿠페(02~07년),가솔린,마세라티,
