,name,연료,brand_name,car_type
0,DB9(04~16년),가솔린,애스턴마틴,
1,V8 Vantage (05년~현재),가솔린,애스턴마틴,
2,V12 Vantage (09년~현재),가솔린,애스턴마틴,
3,뱅퀴시 (01년~현재),가솔린,애스턴마틴,
4,라피드(10년~현재),가솔린,애스턴마틴,
