,name,연료,brand_name,car_type
0,레니게이드(15년~현재),가솔린,지프,
1,레니게이드(15년~현재),디젤,지프,
2,랭글러 (JK) (07년~현재),가솔린,지프,
3,랭글러 (JK) (07년~현재),디젤,지프,
4,랭글러 (TJ) (96~06년),가솔린,지프,
5,랭글러 (YJ) (87~95년),가솔린,지프,
6,그랜드 체로키 (93년~현재),가솔린,지프,
7,그랜드 체로키 (93년~현재),디젤,지프,
8,체로키(KL) (14년~현재),가솔린,지프,
9,체로키(KL) (14년~현재),디젤,지프,
10,체로키 (84~13년),가솔린,지프,
11,체로키 (84~13년),디젤,지프,
12,체로키 (84~13년),가솔린+LPG,지프,
13,컴패스(07년~현재),가솔린,지프,
14,커맨더(06~10년),디젤,지프,
