,name,연료,brand_name,car_type
0,ATS(13년~현재),가솔린,캐딜락,
1,ATS-V(16년~현재),가솔린,캐딜락,
2,BLS(05~09년),가솔린,캐딜락,
3,CT6(16년~현재),가솔린,캐딜락,
4,CTS 3세대 (14년~현재),가솔린,캐딜락,
5,CTS 2세대 (08~14년),가솔린,캐딜락,
6,CTS 1세대 (02~07년),가솔린,캐딜락,
7,CTS-V(04년~현재),가솔린,캐딜락,
8,DTS(06~11년),가솔린,캐딜락,
9,올 뉴 SRX (09~16년),가솔린,캐딜락,
10,SRX (04~09년),가솔린,캐딜락,
11,뉴 STS (07~11년),가솔린,캐딜락,
12,XT5(16년~현재),가솔린,캐딜락,
13,드빌(49~05년),가솔린,캐딜락,
14,스빌(75~04년),가솔린,캐딜락,
15,에스컬레이드(99년~현재),가솔린,캐딜락,
16,에스컬레이드(99년~현재),가솔린+LPG,캐딜락,
17,컨코어(94~99년),가솔린,캐딜락,
