Date,Open,High,Low,Close,Adj Close,Volume
2001-12-05,8978.009766,8978.009766,8978.009766,8978.009766,8845.728516,2282
2001-12-06,10021.099609,10021.099609,10021.099609,10021.099609,9873.449219,3624
2001-12-07,11213.200195,11213.200195,11213.200195,11213.200195,11047.986328,28991
2001-12-10,12554.299805,12554.299805,11921.0,12554.299805,12369.326172,500629
2001-12-11,12554.299805,13858.200195,11697.5,12554.299805,12369.326172,604513
2001-12-12,12889.599609,13262.099609,11064.200195,11064.200195,10901.181641,345608
2001-12-13,10505.400391,11548.5,10393.599609,11175.900391,11011.235352,317020
2001-12-14,10877.900391,11474.0,10021.099609,10058.299805,9910.101563,167234
2001-12-17,10058.299805,10244.599609,9127.019531,9127.019531,8992.542969,188709
2001-12-18,8940.75,10207.400391,8940.75,9685.820313,9543.110352,363325
2001-12-19,9834.830078,10021.099609,8530.969727,8530.969727,8405.275391,194749
2001-12-20,8530.969727,8791.740234,7674.149901999999,7897.669922,7781.306151999999,161194
2001-12-21,7525.140137,7823.160156,6966.339844,6966.339844,6863.698242,129519
2001-12-24,6444.790039,6824.779785,6131.870117,6131.870117,6041.523926,104555
2001-12-26,6005.209961,6288.330078,5736.97998,5886.0,5799.276367,122674
2001-12-27,5960.5,6310.680176,5886.0,6184.02002,6092.905272999999,94757
2001-12-28,6191.470215,6921.629883,6109.52002,6556.549805,6459.946289,119185
2002-01-02,6631.060059,6906.72998,6482.049805,6817.330078,6716.884276999999,81738
2002-01-04,6564.0,6660.859863000001,6288.330078,6295.779785,6203.018555,78114
2002-01-07,6213.819824,6467.149902,6154.220215,6258.529785,6166.317383,125761
2002-01-08,6407.540039,7003.589844,6407.540039,7003.589844,6900.399414,207097
2002-01-09,7227.109863,7331.419922,6511.850098,6556.549805,6459.946289,298767
2002-01-10,6690.669922,6690.669922,6035.009765999999,6116.970215,6026.843261999999,200520
2002-01-11,6154.220215,6303.22998,6005.209961,6109.52002,6019.50293,107373
2002-01-14,6109.52002,6258.529785,5379.350098,6109.52002,6019.50293,134083
2002-01-15,6258.529785,6295.779785,5811.490234000001,5826.390136999999,5740.544434,156900
2002-01-16,5751.890136999999,6519.299805,5751.890136999999,6482.049805,6386.543945,260515
2002-01-17,6407.540039,6645.959961,6116.970215,6116.970215,6026.843261999999,343327
2002-01-18,6124.419922,6124.419922,5699.72998,5699.72998,5615.750488000001,86167
2002-01-21,5595.419922,5662.47998,5215.439941,5364.450195,5285.410645,116634
2002-01-22,5446.410156,5662.47998,5342.100098,5342.100098,5263.390136999999,94086
2002-01-23,5364.450195,5506.02002,5297.399902,5424.060059,5344.142578,76504
2002-01-24,5953.049805,6072.259765999999,5662.47998,6072.259765999999,5982.791504,93281
2002-01-25,6340.490234000001,6794.970215,6265.97998,6467.149902,6371.863281,369365
2002-01-28,6705.569824,6929.080078,6482.049805,6787.52002,6687.513184,151531
2002-01-29,6847.129883,7331.419922,6333.029785,7078.100098000001,6973.812012,203473
2002-01-30,6742.819823999999,7301.620117,6742.819823999999,6854.580078,6753.585448999999,148712
2002-02-01,7897.669922,8381.959961,6780.069823999999,7070.649901999999,6966.47168,371512
2002-02-04,6936.540039,7115.350098000001,6333.029785,6988.689941,6885.719238,194480
2002-02-05,7450.629883,7823.160156,6735.370117,6794.970215,6694.853515999999,533512
2002-02-06,6705.569824,6765.169922,6370.290039,6526.75,6430.585449,145625
2002-02-07,6370.290039,6556.549805,5886.0,5953.049805,5865.337890999999,89523
