Date,Open,High,Low,Close,Adj Close,Volume
2017-03-16,35100.0,36150.0,34400.0,35500.0,35500.0,611739
2017-03-17,35700.0,37450.0,35150.0,37100.0,37100.0,797757
2017-03-20,36900.0,37050.0,35900.0,36100.0,36100.0,250137
2017-03-21,36000.0,36450.0,34850.0,35850.0,35850.0,346964
2017-03-22,35500.0,36000.0,35050.0,35050.0,35050.0,183451
2017-03-23,35150.0,35550.0,34300.0,34350.0,34350.0,136669
2017-03-24,34450.0,34550.0,32550.0,33450.0,33450.0,262212
2017-03-27,33850.0,34050.0,32750.0,32800.0,32800.0,131828
2017-03-29,33600.0,33650.0,33200.0,33200.0,33200.0,58599
2017-03-30,33350.0,33500.0,32700.0,33400.0,33400.0,59957
2017-04-04,34900.0,35750.0,34800.0,35000.0,35000.0,129190
2017-04-05,35050.0,35800.0,34850.0,35600.0,35600.0,108972
2017-04-10,35500.0,35900.0,34950.0,35150.0,35150.0,51674
2017-04-11,35150.0,36150.0,35000.0,36050.0,36050.0,76043
2017-04-12,36050.0,36450.0,35800.0,36200.0,36200.0,60810
2017-04-13,36100.0,36300.0,35600.0,36150.0,36150.0,37601
2017-04-14,35950.0,36350.0,35600.0,35850.0,35850.0,39313
2017-04-19,37600.0,41250.0,37550.0,40450.0,40450.0,677301
2017-04-20,40650.0,40700.0,39150.0,39250.0,39250.0,131031
2017-04-21,39500.0,41500.0,39200.0,41200.0,41200.0,204281
2017-04-24,41950.0,41950.0,39550.0,40050.0,40050.0,151993
2017-04-25,40150.0,41500.0,39650.0,41500.0,41500.0,97848
2017-04-26,41600.0,42100.0,41000.0,41700.0,41700.0,87466
2017-04-27,41400.0,41800.0,37750.0,39150.0,39150.0,203730
2017-04-28,39150.0,39650.0,38100.0,38450.0,38450.0,87913
2017-05-02,38450.0,38700.0,37900.0,37900.0,37900.0,38646
2017-05-04,37900.0,39400.0,37600.0,39350.0,39350.0,41727
2017-05-08,39350.0,39600.0,38800.0,39350.0,39350.0,43309
2017-05-10,39400.0,40100.0,38150.0,38350.0,38350.0,66981
2017-05-11,38350.0,38500.0,37050.0,37300.0,37300.0,94513
2017-05-12,37650.0,37750.0,36000.0,36400.0,36400.0,84314
2017-05-15,36500.0,37300.0,36200.0,36600.0,36600.0,38420
2017-05-16,36800.0,36900.0,35650.0,35800.0,35800.0,74638
2017-05-17,36000.0,36250.0,35600.0,35650.0,35650.0,72582
2017-05-18,35450.0,36000.0,34950.0,35700.0,35700.0,48597
2017-05-19,35750.0,36650.0,35700.0,36500.0,36500.0,39769
2017-05-22,36700.0,36700.0,36000.0,36000.0,36000.0,48165
2017-05-23,36200.0,36450.0,36050.0,36050.0,36050.0,29634
2017-05-24,37500.0,39050.0,37050.0,37700.0,37700.0,357597
2017-05-25,37750.0,38050.0,36800.0,37450.0,37450.0,92402
2017-05-26,37450.0,37950.0,37200.0,37450.0,37450.0,50452
2017-05-29,37450.0,37450.0,36650.0,36750.0,36750.0,53958
2017-05-30,37100.0,37150.0,36650.0,36800.0,36800.0,33898
2017-05-31,38500.0,39200.0,38100.0,38800.0,38800.0,218165
2017-06-01,39400.0,40000.0,38550.0,39600.0,39600.0,176692
2017-06-02,40250.0,40250.0,38350.0,39650.0,39650.0,166332
2017-06-05,39700.0,39900.0,38650.0,39200.0,39200.0,40160
2017-06-07,39200.0,39350.0,38600.0,39300.0,39300.0,45401
2017-06-08,39100.0,39700.0,39000.0,39500.0,39500.0,68735
2017-06-09,39350.0,41300.0,39350.0,41200.0,41200.0,173584
2017-06-12,41450.0,42000.0,40300.0,41900.0,41900.0,126211
2017-06-13,41500.0,42550.0,41450.0,42050.0,42050.0,119277
2017-06-14,41900.0,42150.0,39900.0,41500.0,41500.0,153650
2017-06-15,41200.0,41500.0,40000.0,40550.0,40550.0,77631
2017-06-16,40100.0,40200.0,39600.0,40000.0,40000.0,60579
2017-06-19,39550.0,40350.0,39550.0,39950.0,39950.0,56224
2017-06-20,40600.0,42650.0,40600.0,41100.0,41100.0,218892
2017-06-21,41100.0,42200.0,40400.0,42200.0,42200.0,114056
2017-06-22,41750.0,44950.0,41750.0,44450.0,44450.0,301870
2017-06-23,44650.0,47250.0,44500.0,47000.0,47000.0,233943
2017-06-26,47200.0,47650.0,45700.0,46850.0,46850.0,161288
2017-06-27,46800.0,48050.0,45850.0,47650.0,47650.0,86821
2017-06-28,48000.0,48450.0,46900.0,48200.0,48200.0,71750
2017-06-29,49000.0,49500.0,47400.0,48200.0,48200.0,93483
2017-06-30,48400.0,49450.0,47500.0,49450.0,49450.0,110319
2017-07-03,49450.0,49450.0,46900.0,47300.0,47300.0,149458
2017-07-04,47300.0,47600.0,46050.0,47200.0,47200.0,117045
2017-07-05,47800.0,49650.0,47300.0,49150.0,49150.0,187911
2017-07-06,49150.0,50500.0,49000.0,49900.0,49900.0,147621
2017-07-07,49900.0,51500.0,49800.0,50200.0,50200.0,172474
2017-07-10,50600.0,50700.0,49000.0,49400.0,49400.0,71539
2017-07-11,49200.0,49950.0,47350.0,49650.0,49650.0,134170
2017-07-12,49600.0,49600.0,47850.0,48300.0,48300.0,123677
2017-07-13,48150.0,48800.0,47600.0,48450.0,48450.0,54654
2017-07-14,48800.0,53600.0,48550.0,51900.0,51900.0,150560
2017-07-17,52000.0,52900.0,50900.0,52700.0,52700.0,134619
2017-07-18,52700.0,52900.0,51000.0,52200.0,52200.0,143062
2017-07-19,52200.0,52500.0,51000.0,51300.0,51300.0,91992
2017-07-20,51500.0,54800.0,51500.0,54600.0,54600.0,188022
2017-07-21,54900.0,58400.0,53800.0,57700.0,57700.0,194069
2017-07-24,58300.0,58300.0,57000.0,57900.0,57900.0,90165
2017-07-25,57100.0,57600.0,56100.0,56800.0,56800.0,98929
2017-07-26,56600.0,57500.0,53900.0,55200.0,55200.0,157592
2017-07-27,55500.0,57000.0,54500.0,56700.0,56700.0,59597
2017-07-28,57100.0,58000.0,55300.0,56200.0,56200.0,57644
2017-07-31,56000.0,57000.0,54600.0,54800.0,54800.0,52018
2017-08-01,55000.0,58400.0,54600.0,58400.0,58400.0,133366
2017-08-02,59400.0,59400.0,56900.0,57900.0,57900.0,108562
2017-08-03,57500.0,58000.0,55400.0,55900.0,55900.0,120868
2017-08-04,56000.0,56400.0,54400.0,55600.0,55600.0,60521
2017-08-07,56300.0,57800.0,55200.0,55400.0,55400.0,74762
2017-08-08,55800.0,55900.0,54300.0,55900.0,55900.0,60232
2017-08-09,55700.0,57300.0,55300.0,56000.0,56000.0,96020
2017-08-10,56900.0,60600.0,56600.0,57100.0,57100.0,432509
2017-08-11,56100.0,58100.0,55400.0,56300.0,56300.0,117653
2017-08-14,56500.0,57500.0,54600.0,54800.0,54800.0,80241
2017-08-16,54800.0,56200.0,54000.0,54500.0,54500.0,93552
2017-08-17,54500.0,57500.0,54500.0,57500.0,57500.0,135363
2017-08-18,56600.0,59300.0,56200.0,59300.0,59300.0,123805
2017-08-21,59600.0,59700.0,58400.0,58800.0,58800.0,67425
2017-08-22,58900.0,59600.0,57400.0,58100.0,58100.0,70496
2017-08-23,58400.0,58500.0,57000.0,58000.0,58000.0,48744
2017-08-24,58000.0,58200.0,56900.0,57000.0,57000.0,66818
2017-08-25,57000.0,57600.0,56000.0,56500.0,56500.0,62978
2017-08-28,56500.0,58500.0,56500.0,57900.0,57900.0,64616
2017-08-29,57400.0,58100.0,56500.0,58000.0,58000.0,54436
2017-08-30,58100.0,58500.0,56800.0,57300.0,57300.0,41226
2017-08-31,58000.0,58400.0,57000.0,57700.0,57700.0,43293
2017-09-01,57700.0,59100.0,57300.0,58700.0,58700.0,61930
2017-09-04,56600.0,59600.0,56600.0,59100.0,59100.0,73274
2017-09-05,59300.0,59800.0,57700.0,58000.0,58000.0,63356
2017-09-06,58400.0,58400.0,57000.0,57300.0,57300.0,43073
2017-09-07,57400.0,58200.0,56600.0,57700.0,57700.0,38986
2017-09-08,57500.0,58000.0,56700.0,57000.0,57000.0,34951
2017-09-11,56700.0,57800.0,56000.0,57200.0,57200.0,41252
2017-09-12,57100.0,57900.0,56400.0,56900.0,56900.0,33057
2017-09-13,57000.0,57300.0,55300.0,55700.0,55700.0,78759
2017-09-14,55900.0,58400.0,55000.0,57400.0,57400.0,103916
2017-09-15,57300.0,59200.0,57300.0,58800.0,58800.0,117201
2017-09-18,59500.0,59500.0,57700.0,57700.0,57700.0,58146
2017-09-19,57800.0,58000.0,56100.0,56100.0,56100.0,63613
2017-09-20,55900.0,57000.0,55000.0,56000.0,56000.0,97090
2017-09-21,56000.0,56900.0,51700.0,52000.0,52000.0,170852
2017-09-25,52300.0,53000.0,49650.0,52400.0,52400.0,170200
2017-09-26,52400.0,52400.0,52400.0,52400.0,52400.0,0
2017-09-27,50500.0,51200.0,48550.0,49900.0,49900.0,91015
2017-09-28,50900.0,53800.0,50700.0,53400.0,53400.0,110782
2017-09-29,53700.0,55300.0,53700.0,55300.0,55300.0,85555
2017-10-10,55300.0,56900.0,54800.0,55900.0,55900.0,64967
2017-10-11,55700.0,56300.0,54600.0,54700.0,54700.0,43657
2017-10-12,55000.0,55400.0,54300.0,54700.0,54700.0,41022
2017-10-13,54700.0,54700.0,51100.0,52600.0,52600.0,98593
2017-10-16,53200.0,53500.0,52000.0,53500.0,53500.0,25794
2017-10-17,53200.0,55900.0,53200.0,54900.0,54900.0,49206
2017-10-18,55700.0,56200.0,55200.0,55500.0,55500.0,102200
2017-10-19,55600.0,58800.0,55500.0,57600.0,57600.0,198064
2017-10-20,57700.0,58800.0,57200.0,58300.0,58300.0,82924
2017-10-23,58500.0,58900.0,56400.0,57500.0,57500.0,64540
2017-10-24,57400.0,58200.0,57000.0,58000.0,58000.0,68111
2017-10-25,58700.0,58700.0,57600.0,58400.0,58400.0,95523
2017-10-26,58500.0,58500.0,56300.0,56600.0,56600.0,65716
2017-10-27,57100.0,57100.0,53200.0,55000.0,55000.0,79346
2017-10-30,55400.0,55600.0,52900.0,54100.0,54100.0,107631
2017-10-31,54200.0,54400.0,52600.0,53100.0,53100.0,66869
2017-11-01,53500.0,54000.0,52800.0,53600.0,53600.0,40539
2017-11-02,53400.0,53900.0,52600.0,53100.0,53100.0,53002
2017-11-03,53200.0,53200.0,52000.0,53000.0,53000.0,25593
2017-11-06,53000.0,53100.0,51700.0,52200.0,52200.0,60316
2017-11-07,52500.0,54900.0,52400.0,54600.0,54600.0,87268
2017-11-08,55000.0,55000.0,53500.0,53900.0,53900.0,55226
2017-11-09,54300.0,54400.0,52500.0,53200.0,53200.0,39902
2017-11-10,54400.0,57900.0,54300.0,57200.0,57200.0,262774
2017-11-13,57900.0,62500.0,57200.0,62400.0,62400.0,567650
2017-11-14,62900.0,67200.0,61600.0,65500.0,65500.0,426218
2017-11-15,67300.0,75700.0,66800.0,71900.0,71900.0,625840
