,date,close
178,2017-05-17,25400
179,2017-05-16,25300
180,2017-05-15,25400
181,2017-05-12,24650
182,2017-05-11,24450
183,2017-05-10,24900
184,2017-05-08,25250
185,2017-05-04,25250
186,2017-05-02,25750
187,2017-04-28,25750
188,2017-04-27,26900
189,2017-04-26,26950
190,2017-04-25,26800
191,2017-04-24,26350
192,2017-04-21,26950
193,2017-04-20,27100
194,2017-04-19,27400
195,2017-04-18,27300
196,2017-04-17,27000
197,2017-04-14,26500
198,2017-04-13,26700
199,2017-04-12,26150
200,2017-04-11,26350
201,2017-04-10,26350
202,2017-04-07,26400
203,2017-04-06,25500
204,2017-04-05,25600
205,2017-04-04,25400
206,2017-04-03,25350
207,2017-03-31,25650
208,2017-03-30,25200
209,2017-03-29,25500
210,2017-03-28,25950
211,2017-03-27,27050
212,2017-03-24,26900
213,2017-03-23,26900
214,2017-03-22,26650
215,2017-03-21,26650
216,2017-03-20,26500
217,2017-03-17,27550
218,2017-03-16,27500
219,2017-03-15,27650
220,2017-03-14,27600
221,2017-03-13,28150
222,2017-03-10,28150
223,2017-03-09,28150
224,2017-03-08,28150
225,2017-03-07,28200
226,2017-03-06,28250
227,2017-03-03,28600
228,2017-03-02,28400
229,2017-02-28,28650
230,2017-02-27,28800
231,2017-02-24,28500
232,2017-02-23,27800
233,2017-02-22,27800
234,2017-02-21,27800
235,2017-02-20,27850
236,2017-02-17,28200
237,2017-02-16,28400
238,2017-02-15,28600
239,2017-02-14,28700
240,2017-02-13,28700
241,2017-02-10,28450
242,2017-02-09,28400
243,2017-02-08,28200
244,2017-02-07,28250
245,2017-02-06,28700
246,2017-02-03,28700
247,2017-02-02,29100
248,2017-02-01,29800
249,2017-01-31,29600
250,2017-01-26,28800
251,2017-01-25,29000
252,2017-01-24,28350
253,2017-01-23,28350
254,2017-01-20,28350
255,2017-01-19,27700
256,2017-01-18,27950
257,2017-01-17,28000
258,2017-01-16,28250
259,2017-01-13,28250
260,2017-01-12,27400
261,2017-01-11,27950
262,2017-01-10,27950
263,2017-01-09,27900
264,2017-01-06,28500
265,2017-01-05,27950
266,2017-01-04,27550
267,2017-01-03,27100
268,2017-01-02,27850
269,2016-12-29,26900
270,2016-12-28,27350
271,2016-12-27,27600
272,2016-12-26,27950
273,2016-12-23,28300
274,2016-12-22,27650
275,2016-12-21,28100
276,2016-12-20,28100
277,2016-12-19,27900
278,2016-12-16,27900
279,2016-12-15,27850
280,2016-12-14,27850
281,2016-12-13,27750
282,2016-12-12,27850
283,2016-12-09,27850
284,2016-12-08,27700
285,2016-12-07,27750
286,2016-12-06,27800
287,2016-12-05,27750
288,2016-12-02,27800
289,2016-12-01,29000
290,2016-11-30,28200
291,2016-11-29,28000
292,2016-11-28,28300
293,2016-11-25,27950
294,2016-11-24,27500
295,2016-11-23,27600
296,2016-11-22,27600
297,2016-11-21,27850
298,2016-11-18,27800
299,2016-11-17,27900
300,2016-11-16,27950
301,2016-11-15,27700
302,2016-11-14,27700
303,2016-11-11,27700
304,2016-11-10,27250
305,2016-11-09,26800
306,2016-11-08,27650
307,2016-11-07,27900
308,2016-11-04,27900
309,2016-11-03,27950
310,2016-11-02,28000
311,2016-11-01,28200
312,2016-10-31,28200
313,2016-10-28,28450
314,2016-10-27,28300
315,2016-10-26,27500
316,2016-10-25,28100
317,2016-10-24,28750
318,2016-10-21,28850
319,2016-10-20,28900
320,2016-10-19,28000
321,2016-10-18,28000
322,2016-10-17,29350
323,2016-10-14,28600
324,2016-10-13,28600
325,2016-10-12,28500
326,2016-10-11,28550
327,2016-10-10,28700
328,2016-10-07,28800
329,2016-10-06,28700
330,2016-10-05,28750
331,2016-10-04,28500
332,2016-09-30,28800
333,2016-09-29,28850
334,2016-09-28,28550
335,2016-09-27,29000
336,2016-09-26,29100
337,2016-09-23,28750
338,2016-09-22,28650
339,2016-09-21,29100
340,2016-09-20,28550
341,2016-09-19,28650
342,2016-09-13,28950
343,2016-09-12,29250
344,2016-09-09,29300
345,2016-09-08,29550
346,2016-09-07,29300
347,2016-09-06,29200
348,2016-09-05,28850
349,2016-09-02,28250
350,2016-09-01,27900
351,2016-08-31,28000
352,2016-08-30,27900
353,2016-08-29,27600
354,2016-08-26,28050
355,2016-08-25,27350
356,2016-08-24,27300
357,2016-08-23,27350
358,2016-08-22,26900
359,2016-08-19,27000
360,2016-08-18,26650
361,2016-08-17,27000
362,2016-08-16,27000
363,2016-08-12,26900
364,2016-08-11,26750
365,2016-08-10,26800
366,2016-08-09,26900
367,2016-08-08,26900
368,2016-08-05,26900
369,2016-08-04,26950
370,2016-08-03,26950
371,2016-08-02,26750
372,2016-08-01,26800
373,2016-07-29,26650
374,2016-07-28,26950
375,2016-07-27,26950
376,2016-07-26,27150
377,2016-07-25,27000
378,2016-07-22,26800
379,2016-07-21,26950
380,2016-07-20,26500
381,2016-07-19,26250
382,2016-07-18,26000
383,2016-07-15,26250
384,2016-07-14,25550
385,2016-07-13,25450
386,2016-07-12,25600
387,2016-07-11,25600
388,2016-07-08,25450
389,2016-07-07,25800
390,2016-07-06,25950
391,2016-07-05,25600
392,2016-07-04,24950
393,2016-07-01,24500
394,2016-06-30,24500
395,2016-06-29,24550
396,2016-06-28,24600
397,2016-06-27,24050
398,2016-06-24,25100
399,2016-06-23,24700
400,2016-06-22,24400
401,2016-06-21,24250
402,2016-06-20,24000
403,2016-06-17,23350
404,2016-06-16,23300
405,2016-06-15,24300
406,2016-06-14,24300
407,2016-06-13,24600
408,2016-06-10,25550
409,2016-06-09,26000
410,2016-06-08,26150
411,2016-06-07,26350
412,2016-06-03,26750
413,2016-06-02,26500
414,2016-06-01,26700
415,2016-05-31,27000
416,2016-05-30,26500
417,2016-05-27,25950
418,2016-05-26,25650
419,2016-05-25,26050
420,2016-05-24,26350
421,2016-05-23,26050
422,2016-05-20,26450
423,2016-05-19,26700
424,2016-05-18,26850
425,2016-05-17,26900
426,2016-05-16,26700
427,2016-05-13,26500
428,2016-05-12,26950
429,2016-05-11,27050
430,2016-05-10,26900
431,2016-05-09,27100
432,2016-05-04,27250
433,2016-05-03,27300
434,2016-05-02,27000
435,2016-04-29,26850
436,2016-04-28,27000
437,2016-04-27,27200
438,2016-04-26,26850
439,2016-04-25,27050
440,2016-04-22,26700
441,2016-04-21,26700
442,2016-04-20,27050
443,2016-04-19,27000
444,2016-04-18,27150
445,2016-04-15,27250
446,2016-04-14,26350
447,2016-04-12,26450
448,2016-04-11,27150
449,2016-04-08,26900
450,2016-04-07,27200
451,2016-04-06,26350
452,2016-04-05,27550
453,2016-04-04,25500
454,2016-04-01,25800
455,2016-03-31,25750
456,2016-03-30,26050
457,2016-03-29,25550
458,2016-03-28,25100
459,2016-03-25,25400
460,2016-03-24,25300
461,2016-03-23,25550
462,2016-03-22,25350
463,2016-03-21,25700
464,2016-03-18,26300
465,2016-03-17,25700
466,2016-03-16,24750
467,2016-03-15,24700
468,2016-03-14,24500
469,2016-03-11,24300
470,2016-03-10,24000
471,2016-03-09,24000
472,2016-03-08,23900
473,2016-03-07,24400
474,2016-03-04,24150
475,2016-03-03,23900
476,2016-03-02,23850
477,2016-02-29,24150
478,2016-02-26,23250
479,2016-02-25,23150
480,2016-02-24,23100
481,2016-02-23,23050
482,2016-02-22,23500
483,2016-02-19,23450
484,2016-02-18,22750
485,2016-02-17,22700
486,2016-02-16,22000
487,2016-02-15,21250
488,2016-02-12,21150
489,2016-02-11,22200
490,2016-02-05,22950
491,2016-02-04,22750
492,2016-02-03,22750
493,2016-02-02,22900
494,2016-02-01,23000
495,2016-01-29,23050
496,2016-01-28,23250
497,2016-01-27,23300
498,2016-01-26,23550
499,2016-01-25,24500
500,2016-01-22,24350
501,2016-01-21,24550
502,2016-01-20,24350
503,2016-01-19,25200
504,2016-01-18,26050
505,2016-01-15,27000
506,2016-01-14,28850
507,2016-01-13,30150
508,2016-01-12,23200
509,2016-01-11,26650
510,2016-01-08,20500
511,2016-01-07,20800
512,2016-01-06,21050
513,2016-01-05,21200
514,2016-01-04,20800
515,2015-12-30,21350
516,2015-12-29,21200
517,2015-12-28,21050
518,2015-12-24,21450
519,2015-12-23,21800
520,2015-12-22,21800
521,2015-12-21,22000
522,2015-12-18,22600
523,2015-12-17,22550
524,2015-12-16,22700
525,2015-12-15,22300
526,2015-12-14,22300
527,2015-12-11,22800
528,2015-12-10,22900
529,2015-12-09,23550
530,2015-12-08,24000
531,2015-12-07,24150
532,2015-12-04,24500
533,2015-12-03,24100
534,2015-12-02,24800
535,2015-12-01,24400
536,2015-11-30,24150
537,2015-11-27,24050
538,2015-11-26,24250
539,2015-11-25,24800
540,2015-11-24,25200
541,2015-11-23,24300
542,2015-11-20,24500
543,2015-11-19,24550
544,2015-11-18,24700
545,2015-11-17,24300
546,2015-11-16,24400
547,2015-11-13,24450
548,2015-11-12,23850
549,2015-11-11,24600
550,2015-11-10,24650
551,2015-11-09,25700
552,2015-11-06,24850
553,2015-11-05,25300
554,2015-11-04,25300
555,2015-11-03,25300
556,2015-11-02,25200
557,2015-10-30,25400
558,2015-10-29,25250
559,2015-10-28,26100
560,2015-10-27,25700
561,2015-10-26,25500
562,2015-10-23,25900
563,2015-10-22,25800
564,2015-10-21,26200
565,2015-10-20,26400
566,2015-10-19,26300
567,2015-10-16,26300
568,2015-10-15,25800
569,2015-10-14,25600
570,2015-10-13,26000
571,2015-10-12,27250
572,2015-10-08,27900
573,2015-10-07,27850
574,2015-10-06,27600
575,2015-10-05,27650
576,2015-10-02,27250
577,2015-10-01,27700
578,2015-09-30,27700
579,2015-09-25,27500
580,2015-09-24,27400
581,2015-09-23,27400
582,2015-09-22,27800
583,2015-09-21,27800
584,2015-09-18,29200
585,2015-09-17,28450
586,2015-09-16,28800
587,2015-09-15,28450
588,2015-09-14,27950
589,2015-09-11,27000
590,2015-09-10,28200
591,2015-09-09,28400
592,2015-09-08,28000
593,2015-09-07,28600
594,2015-09-04,27500
595,2015-09-03,29000
596,2015-09-02,28950
597,2015-09-01,29200
598,2015-08-31,29400
599,2015-08-28,29950
600,2015-08-27,30500
601,2015-08-26,28650
602,2015-08-25,27000
603,2015-08-24,26500
604,2015-08-21,27400
605,2015-08-20,31000
606,2015-08-19,31500
607,2015-08-18,31650
608,2015-08-17,31750
609,2015-08-13,31750
610,2015-08-12,31650
611,2015-08-11,32200
612,2015-08-10,32250
613,2015-08-07,31850
614,2015-08-06,31200
615,2015-08-05,32600
616,2015-08-04,33200
617,2015-08-03,34600
618,2015-07-31,33650
619,2015-07-30,32500
620,2015-07-29,30500
621,2015-07-28,31450
622,2015-07-27,33250
623,2015-07-24,33100
624,2015-07-23,32500
625,2015-07-22,33000
626,2015-07-21,32650
627,2015-07-20,33500
628,2015-07-17,34000
629,2015-07-16,34100
630,2015-07-15,33750
631,2015-07-14,32700
632,2015-07-13,33500
633,2015-07-10,33400
634,2015-07-09,33050
635,2015-07-08,33800
636,2015-07-07,33450
637,2015-07-06,33950
638,2015-07-03,33600
639,2015-07-02,35300
640,2015-07-01,35300
641,2015-06-30,34000
642,2015-06-29,32900
643,2015-06-26,34100
644,2015-06-25,32650
645,2015-06-24,33050
646,2015-06-23,33900
647,2015-06-22,31950
648,2015-06-19,29400
649,2015-06-18,28800
650,2015-06-17,28600
651,2015-06-16,29700
652,2015-06-15,29650
653,2015-06-12,29750
654,2015-06-11,28900
655,2015-06-10,29000
656,2015-06-09,28500
657,2015-06-08,28500
658,2015-06-05,28150
659,2015-06-04,29050
660,2015-06-03,29000
661,2015-06-02,29100
662,2015-06-01,28250
663,2015-05-29,29000
664,2015-05-28,28750
665,2015-05-27,28750
666,2015-05-26,27700
667,2015-05-22,29050
668,2015-05-21,28800
669,2015-05-20,28850
670,2015-05-19,28950
671,2015-05-18,29000
672,2015-05-15,29100
673,2015-05-14,29000
674,2015-05-13,28450
675,2015-05-12,28900
676,2015-05-11,28650
677,2015-05-08,28450
678,2015-05-07,27100
679,2015-05-06,27800
680,2015-05-04,27600
681,2015-04-30,29100
682,2015-04-29,28950
683,2015-04-28,29100
684,2015-04-27,28500
685,2015-04-24,28950
686,2015-04-23,29000
687,2015-04-22,28150
688,2015-04-21,29400
689,2015-04-20,27600
690,2015-04-17,27500
691,2015-04-16,27500
692,2015-04-15,27300
693,2015-04-14,26450
694,2015-04-13,26600
695,2015-04-10,27250
696,2015-04-09,26600
697,2015-04-08,26250
698,2015-04-07,26000
699,2015-04-06,26900
700,2015-04-03,26750
701,2015-04-02,26750
702,2015-04-01,26600
703,2015-03-31,26350
704,2015-03-30,26750
705,2015-03-27,26100
706,2015-03-26,26100
707,2015-03-25,26500
708,2015-03-24,27400
709,2015-03-23,26800
710,2015-03-20,26150
711,2015-03-19,26400
712,2015-03-18,26250
713,2015-03-17,25600
714,2015-03-16,25450
715,2015-03-13,25700
716,2015-03-12,25950
717,2015-03-11,25500
718,2015-03-10,25650
719,2015-03-09,26450
720,2015-03-06,26200
721,2015-03-05,25850
722,2015-03-04,26150
723,2015-03-03,26250
724,2015-03-02,26100
725,2015-02-27,26150
726,2015-02-26,24900
727,2015-02-25,25250
728,2015-02-24,24950
729,2015-02-23,25000
730,2015-02-17,25000
731,2015-02-16,25200
732,2015-02-13,24750
733,2015-02-12,23750
734,2015-02-11,24600
735,2015-02-10,24200
736,2015-02-09,21700
737,2015-02-06,21650
738,2015-02-05,23200
739,2015-02-04,21000
740,2015-02-03,20750
741,2015-02-02,21500
742,2015-01-30,21300
743,2015-01-29,21750
744,2015-01-28,21450
745,2015-01-27,21800
746,2015-01-26,21700
747,2015-01-23,20600
748,2015-01-22,20300
749,2015-01-21,21600
750,2015-01-20,19350
751,2015-01-19,19100
752,2015-01-16,19100
753,2015-01-15,18750
754,2015-01-14,18050
755,2015-01-13,18450
756,2015-01-12,18500
757,2015-01-09,18550
758,2015-01-08,18600
759,2015-01-07,18500
760,2015-01-06,18050
761,2015-01-05,18500
762,2015-01-02,18700
763,2014-12-30,18550
764,2014-12-29,18550
765,2014-12-26,18450
766,2014-12-24,18100
767,2014-12-23,18100
768,2014-12-22,18200
769,2014-12-19,18000
770,2014-12-18,18750
771,2014-12-17,18550
772,2014-12-16,18500
773,2014-12-15,18700
774,2014-12-12,19000
775,2014-12-11,19200
776,2014-12-10,18900
777,2014-12-09,19650
778,2014-12-08,19900
779,2014-12-05,19500
780,2014-12-04,19500
781,2014-12-03,19850
782,2014-12-02,19350
783,2014-12-01,19800
784,2014-11-28,19550
785,2014-11-27,19600
786,2014-11-26,18900
787,2014-11-25,18900
788,2014-11-24,18850
789,2014-11-21,18650
790,2014-11-20,18800
791,2014-11-19,18800
792,2014-11-18,18800
793,2014-11-17,18800
794,2014-11-14,18700
795,2014-11-13,18700
796,2014-11-12,18600
797,2014-11-11,18900
798,2014-11-10,18900
799,2014-11-07,18800
800,2014-11-06,18600
801,2014-11-05,19000
802,2014-11-04,19300
803,2014-11-03,19300
804,2014-10-31,19300
805,2014-10-30,19300
806,2014-10-29,19300
807,2014-10-28,19050
808,2014-10-27,19450
809,2014-10-24,19650
810,2014-10-23,19950
811,2014-10-22,20050
812,2014-10-21,20600
813,2014-10-20,19800
814,2014-10-17,20200
815,2014-10-16,20200
816,2014-10-15,20600
817,2014-10-14,20600
818,2014-10-13,21300
819,2014-10-10,21300
820,2014-10-08,21500
821,2014-10-07,21800
822,2014-10-06,21700
823,2014-10-02,21900
824,2014-10-01,22000
825,2014-09-30,22400
826,2014-09-29,21900
827,2014-09-26,22000
828,2014-09-25,22100
829,2014-09-24,21800
830,2014-09-23,22500
831,2014-09-22,22500
832,2014-09-19,22600
833,2014-09-18,22950
834,2014-09-17,22750
835,2014-09-16,22700
836,2014-09-15,22500
837,2014-09-12,23150
838,2014-09-11,22600
839,2014-09-05,22000
840,2014-09-04,21700
841,2014-09-03,21400
842,2014-09-02,21400
843,2014-09-01,21800
844,2014-08-29,22600
845,2014-08-28,22750
846,2014-08-27,22300
847,2014-08-26,22200
848,2014-08-25,22000
849,2014-08-22,22500
850,2014-08-21,22050
851,2014-08-20,22150
852,2014-08-19,22200
853,2014-08-18,22350
854,2014-08-14,22050
855,2014-08-13,22000
856,2014-08-12,22300
857,2014-08-11,22750
858,2014-08-08,23450
859,2014-08-07,23150
860,2014-08-06,24200
861,2014-08-05,24000
862,2014-08-04,22400
863,2014-08-01,21700
864,2014-07-31,22850
865,2014-07-30,21750
866,2014-07-29,22200
867,2014-07-28,22100
868,2014-07-25,22500
869,2014-07-24,22500
870,2014-07-23,22850
871,2014-07-22,22900
872,2014-07-21,22650
873,2014-07-18,22300
874,2014-07-17,23000
875,2014-07-16,23900
876,2014-07-15,23600
877,2014-07-14,21200
878,2014-07-11,21600
879,2014-07-10,21000
880,2014-07-09,21000
881,2014-07-08,20800
882,2014-07-07,21100
883,2014-07-04,20550
884,2014-07-03,20300
885,2014-07-02,20200
886,2014-07-01,20000
887,2014-06-30,20400
888,2014-06-27,20550
889,2014-06-26,20800
890,2014-06-25,20450
891,2014-06-24,20850
892,2014-06-23,20850
893,2014-06-20,20950
894,2014-06-19,20300
895,2014-06-18,20700
896,2014-06-17,19950
897,2014-06-16,20000
898,2014-06-13,20000
899,2014-06-12,20800
900,2014-06-11,20850
901,2014-06-10,20350
902,2014-06-09,20300
903,2014-06-05,20400
904,2014-06-03,20950
905,2014-06-02,20950
906,2014-05-30,21000
907,2014-05-29,20150
908,2014-05-28,20150
909,2014-05-27,20600
910,2014-05-26,20700
911,2014-05-23,20800
912,2014-05-22,20100
913,2014-05-21,20700
914,2014-05-20,20700
915,2014-05-19,20700
916,2014-05-16,19650
917,2014-05-15,19650
918,2014-05-14,20650
919,2014-05-13,20300
920,2014-05-12,19500
921,2014-05-09,20150
922,2014-05-08,20650
923,2014-05-07,19850
924,2014-05-02,19450
925,2014-04-30,18750
926,2014-04-29,19700
927,2014-04-28,19700
928,2014-04-25,19700
929,2014-04-24,19300
930,2014-04-23,19600
931,2014-04-22,19200
932,2014-04-21,19050
933,2014-04-18,18500
934,2014-04-17,18250
935,2014-04-16,18450
936,2014-04-15,18400
937,2014-04-14,18400
938,2014-04-11,18600
939,2014-04-10,18400
940,2014-04-09,18200
941,2014-04-08,18400
942,2014-04-07,18400
943,2014-04-04,18300
944,2014-04-03,18250
945,2014-04-02,18350
946,2014-04-01,18150
947,2014-03-31,17750
948,2014-03-28,18550
949,2014-03-27,17500
950,2014-03-26,17950
951,2014-03-25,18250
952,2014-03-24,18100
953,2014-03-21,18100
954,2014-03-20,18000
955,2014-03-19,18050
956,2014-03-18,18150
957,2014-03-17,18000
958,2014-03-14,18050
959,2014-03-13,17900
960,2014-03-12,18050
961,2014-03-11,18200
962,2014-03-10,18450
963,2014-03-07,18800
964,2014-03-06,18700
965,2014-03-05,18400
966,2014-03-04,18200
967,2014-03-03,17850
968,2014-02-28,17850
969,2014-02-27,17700
970,2014-02-26,17400
971,2014-02-25,17350
972,2014-02-24,17400
973,2014-02-21,17450
974,2014-02-20,17550
975,2014-02-19,17700
976,2014-02-18,17500
977,2014-02-17,17300
978,2014-02-14,17300
979,2014-02-13,17200
980,2014-02-12,17200
981,2014-02-11,17200
982,2014-02-10,17050
983,2014-02-07,17250
984,2014-02-06,17250
985,2014-02-05,17250
986,2014-02-04,17200
987,2014-02-03,17400
988,2014-01-29,17200
989,2014-01-28,16950
990,2014-01-27,17100
991,2014-01-24,17500
992,2014-01-23,17500
993,2014-01-22,17600
994,2014-01-21,17750
995,2014-01-20,17650
996,2014-01-17,17650
997,2014-01-16,17650
998,2014-01-15,17650
999,2014-01-14,17700
1000,2014-01-13,17600
1001,2014-01-10,17400
1002,2014-01-09,17300
1003,2014-01-08,17950
1004,2014-01-07,17850
1005,2014-01-06,17250
1006,2014-01-03,17600
1007,2014-01-02,17300
1008,2013-12-30,17250
1009,2013-12-27,17200
1010,2013-12-26,17850
1011,2013-12-24,17600
1012,2013-12-23,17650
1013,2013-12-20,18050
1014,2013-12-19,19300
1015,2013-12-18,18700
1016,2013-12-17,18750
1017,2013-12-16,19200
1018,2013-12-13,18850
1019,2013-12-12,17550
1020,2013-12-11,19000
1021,2013-12-10,18300
1022,2013-12-09,17950
1023,2013-12-06,17950
1024,2013-12-05,18800
1025,2013-12-04,18800
1026,2013-12-03,18800
1027,2013-12-02,18800
1028,2013-11-29,19700
1029,2013-11-28,18700
1030,2013-11-27,18600
1031,2013-11-26,18500
1032,2013-11-25,19350
1033,2013-11-22,18500
1034,2013-11-21,19350
1035,2013-11-20,18250
1036,2013-11-19,18150
1037,2013-11-18,19500
1038,2013-11-15,19500
1039,2013-11-14,18850
1040,2013-11-13,19500
1041,2013-11-12,19550
1042,2013-11-11,19500
1043,2013-11-08,19450
1044,2013-11-07,19600
1045,2013-11-06,19550
1046,2013-11-05,19500
1047,2013-11-04,19550
1048,2013-11-01,19500
1049,2013-10-31,19800
1050,2013-10-30,19500
1051,2013-10-29,19450
1052,2013-10-28,19450
1053,2013-10-25,19600
1054,2013-10-24,19650
1055,2013-10-23,19650
1056,2013-10-22,20150
1057,2013-10-21,19800
1058,2013-10-18,20800
1059,2013-10-17,21000
1060,2013-10-16,19500
1061,2013-10-15,19450
1062,2013-10-14,19450
1063,2013-10-11,19500
1064,2013-10-10,19500
1065,2013-10-08,19500
1066,2013-10-07,19500
1067,2013-10-04,19500
1068,2013-10-02,19450
1069,2013-10-01,19450
1070,2013-09-30,19450
1071,2013-09-27,19450
1072,2013-09-26,19450
1073,2013-09-25,19450
1074,2013-09-24,19450
1075,2013-09-23,19450
1076,2013-09-17,19450
1077,2013-09-16,19450
1078,2013-09-13,20050
1079,2013-09-12,19600
1080,2013-09-11,19600
1081,2013-09-10,19600
1082,2013-09-09,19650
1083,2013-09-06,19650
1084,2013-09-05,19450
1085,2013-09-04,19450
1086,2013-09-03,19450
1087,2013-09-02,19450
1088,2013-08-30,19450
1089,2013-08-29,19850
1090,2013-08-28,19800
1091,2013-08-27,20150
1092,2013-08-26,19950
1093,2013-08-23,19450
1094,2013-08-22,19450
1095,2013-08-21,19450
1096,2013-08-20,19500
1097,2013-08-19,19500
1098,2013-08-16,19650
1099,2013-08-14,19450
1100,2013-08-13,19500
1101,2013-08-12,19450
1102,2013-08-09,19550
1103,2013-08-08,19600
1104,2013-08-07,19600
1105,2013-08-06,19600
1106,2013-08-05,19600
1107,2013-08-02,19600
1108,2013-08-01,19600
1109,2013-07-31,19600
1110,2013-07-30,19900
1111,2013-07-29,19600
1112,2013-07-26,19600
1113,2013-07-25,19600
1114,2013-07-24,19850
1115,2013-07-23,19500
1116,2013-07-22,19700
1117,2013-07-19,19700
1118,2013-07-18,19550
1119,2013-07-17,19550
1120,2013-07-16,19450
1121,2013-07-15,19500
1122,2013-07-12,19900
1123,2013-07-11,19900
1124,2013-07-10,20200
1125,2013-07-09,19450
1126,2013-07-08,19450
1127,2013-07-05,19850
1128,2013-07-04,19500
1129,2013-07-03,19450
1130,2013-07-02,19450
1131,2013-07-01,19750
1132,2013-06-28,19850
1133,2013-06-27,19400
1134,2013-06-26,19300
1135,2013-06-25,19250
1136,2013-06-24,19500
1137,2013-06-21,19500
1138,2013-06-20,19500
1139,2013-06-19,19900
1140,2013-06-18,19900
1141,2013-06-17,19500
1142,2013-06-14,20200
1143,2013-06-13,20300
1144,2013-06-12,20100
1145,2013-06-11,21250
1146,2013-06-10,19450
1147,2013-06-07,19000
1148,2013-06-05,19100
1149,2013-06-04,18900
1150,2013-06-03,18900
1151,2013-05-31,18550
1152,2013-05-30,18100
1153,2013-05-29,17900
1154,2013-05-28,18350
1155,2013-05-27,18900
1156,2013-05-24,18750
1157,2013-05-23,18600
1158,2013-05-22,18000
1159,2013-05-21,17950
1160,2013-05-20,18050
1161,2013-05-16,18050
1162,2013-05-15,17550
1163,2013-05-14,17900
1164,2013-05-13,18150
1165,2013-05-10,17500
1166,2013-05-09,17050
1167,2013-05-08,17000
1168,2013-05-07,16800
1169,2013-05-06,16850
1170,2013-05-03,16900
1171,2013-05-02,16850
1172,2013-04-30,16900
1173,2013-04-29,16650
1174,2013-04-26,16500
1175,2013-04-25,16500
1176,2013-04-24,16600
1177,2013-04-23,16300
1178,2013-04-22,16450
1179,2013-04-19,16450
1180,2013-04-18,16250
1181,2013-04-17,16600
1182,2013-04-16,16500
1183,2013-04-15,16750
1184,2013-04-12,16900
1185,2013-04-11,16550
1186,2013-04-10,16650
1187,2013-04-09,16400
1188,2013-04-08,16600
1189,2013-04-05,16500
1190,2013-04-04,16900
1191,2013-04-03,17050
1192,2013-04-02,16800
1193,2013-04-01,16500
1194,2013-03-29,17100
1195,2013-03-28,17350
1196,2013-03-27,17050
1197,2013-03-26,17250
1198,2013-03-25,17200
1199,2013-03-22,17150
1200,2013-03-21,16900
1201,2013-03-20,17150
1202,2013-03-19,17000
1203,2013-03-18,16700
1204,2013-03-15,16700
1205,2013-03-14,16700
1206,2013-03-13,16600
1207,2013-03-12,16500
1208,2013-03-11,16600
1209,2013-03-08,16700
1210,2013-03-07,16600
1211,2013-03-06,16400
1212,2013-03-05,16650
1213,2013-03-04,16650
1214,2013-02-28,16700
1215,2013-02-27,16700
1216,2013-02-26,16600
1217,2013-02-25,16750
1218,2013-02-22,16700
1219,2013-02-21,16700
1220,2013-02-20,16700
1221,2013-02-19,16750
1222,2013-02-18,16650
1223,2013-02-15,17000
1224,2013-02-14,16700
1225,2013-02-13,16600
1226,2013-02-12,16950
1227,2013-02-08,17450
1228,2013-02-07,17350
1229,2013-02-06,17000
1230,2013-02-05,16800
1231,2013-02-04,16850
1232,2013-02-01,16800
1233,2013-01-31,17050
1234,2013-01-30,17000
1235,2013-01-29,17050
1236,2013-01-28,17100
1237,2013-01-25,17200
1238,2013-01-24,17200
1239,2013-01-23,17100
1240,2013-01-22,17100
1241,2013-01-21,17150
1242,2013-01-18,17300
1243,2013-01-17,17250
1244,2013-01-16,17250
1245,2013-01-15,17150
1246,2013-01-14,17400
1247,2013-01-11,17450
1248,2013-01-10,17500
1249,2013-01-09,17600
1250,2013-01-08,17600
1251,2013-01-07,17600
1252,2013-01-04,17600
1253,2013-01-03,17850
1254,2013-01-02,17500
1255,2012-12-28,17550
1256,2012-12-27,17550
1257,2012-12-26,17950
1258,2012-12-24,17850
1259,2012-12-21,17800
1260,2012-12-20,17800
1261,2012-12-18,17850
1262,2012-12-17,17900
1263,2012-12-14,17950
1264,2012-12-13,17800
1265,2012-12-12,17900
1266,2012-12-11,17850
1267,2012-12-10,17900
1268,2012-12-07,17700
1269,2012-12-06,17900
1270,2012-12-05,18000
1271,2012-12-04,18200
1272,2012-12-03,17750
1273,2012-11-30,17700
1274,2012-11-29,17700
1275,2012-11-28,17700
1276,2012-11-27,17800
1277,2012-11-26,17950
1278,2012-11-23,17800
1279,2012-11-22,17800
1280,2012-11-21,17850
1281,2012-11-20,18400
1282,2012-11-19,17750
1283,2012-11-16,17750
1284,2012-11-15,17750
1285,2012-11-14,18050
1286,2012-11-13,18100
1287,2012-11-12,18100
1288,2012-11-09,18150
1289,2012-11-08,18200
1290,2012-11-07,18050
1291,2012-11-06,18150
1292,2012-11-05,18000
1293,2012-11-02,18100
1294,2012-11-01,18200
1295,2012-10-31,18200
1296,2012-10-30,18250
1297,2012-10-29,18450
1298,2012-10-26,18200
1299,2012-10-25,17850
1300,2012-10-24,17850
1301,2012-10-23,17950
1302,2012-10-22,17950
1303,2012-10-19,18000
1304,2012-10-18,17550
1305,2012-10-17,18000
1306,2012-10-16,17900
1307,2012-10-15,17850
1308,2012-10-12,17900
1309,2012-10-11,17900
1310,2012-10-10,17800
1311,2012-10-09,17950
1312,2012-10-08,17950
1313,2012-10-05,17950
1314,2012-10-04,18000
1315,2012-10-02,18000
1316,2012-09-28,18000
