,car_brand_name,car_fuel,car_type,car_name_detail,car_country,car_name,car_people
580,미니,디젤,스포츠카,쿠퍼 SD 쿠페 (12~15년),수입,쿠퍼,2
581,미니,가솔린,스포츠카,쿠퍼 로드스터 (12~15년),수입,쿠퍼,2
582,미니,가솔린,스포츠카,쿠퍼 S 로드스터 (12~15년),수입,쿠퍼,2
583,미니,가솔린,소형,쿠퍼 클럽맨 (07년~현재),수입,쿠퍼,5
584,미니,가솔린,소형,쿠퍼 S 클럽맨 (07년~현재),수입,쿠퍼,5
585,미니,디젤,소형,쿠퍼 D 클럽맨 (09년~현재),수입,쿠퍼,5
586,미니,디젤,소형,쿠퍼 SD 클럽맨 (13년~현재),수입,쿠퍼,5
587,미니,가솔린,SUV,쿠퍼 컨트리맨 (11년~현재),수입,쿠퍼,5
588,미니,가솔린,SUV,쿠퍼 S 컨트리맨 (11년~현재),수입,쿠퍼,5
589,미니,디젤,SUV,쿠퍼 D 컨트리맨 (11년~현재),수입,쿠퍼,5
590,미니,디젤,SUV,쿠퍼 SD 컨트리맨 (11년~현재),수입,쿠퍼,5
591,미니,디젤,소형,쿠퍼 D 페이스맨 (13년~현재),수입,쿠퍼,5
592,미니,디젤,소형,쿠퍼 SD 페이스맨 (13년~현재),수입,쿠퍼,5
593,벤츠,가솔린,소형,A-클래스 W176 (13년~현재),수입,A-클래스,5
594,벤츠,디젤,소형,A-클래스 W176 (13년~현재),수입,A-클래스,5
595,벤츠,디젤,소형,B-클래스 W246 (12년~현재),수입,B-클래스,5
596,벤츠,가솔린,소형,B-클래스 W245 (05~11년),수입,B-클래스,5
597,벤츠,가솔린,준중형,C-클래스 W205 (14년~현재),수입,C-클래스,5
598,벤츠,디젤,준중형,C-클래스 W205 (14년~현재),수입,C-클래스,5
599,벤츠,가솔린,준중형,C-클래스 W204 (07~14년),수입,C-클래스,5
600,벤츠,디젤,준중형,C-클래스 W204 (07~14년),수입,C-클래스,5
601,벤츠,가솔린,스포츠카,CL-클래스 C216 (07~13년),수입,CL-클래스,4
602,벤츠,가솔린,준중형,CLA-클래스 C117(14년~현재),수입,CLA-클래스,4
603,벤츠,디젤,준중형,CLA-클래스 C117(14년~현재),수입,CLA-클래스,4
604,벤츠,가솔린,스포츠카,CLK-클래스 C209 (02~09년),수입,CLK-클래스,4
605,벤츠,가솔린,대형,CLS-클래스 W218 (11년~현재),수입,CLS-클래스,5
606,벤츠,디젤,대형,CLS-클래스 W218 (11년~현재),수입,CLS-클래스,5
607,벤츠,가솔린,대형,CLS-클래스 W219 (04~11년),수입,CLS-클래스,5
608,벤츠,가솔린,대형,E-클래스 W213 (16년~현재),수입,E-클래스,5
609,벤츠,디젤,대형,E-클래스 W213 (16년~현재),수입,E-클래스,5
610,벤츠,가솔린,대형,E-클래스 W212 (09~17년),수입,E-클래스,5
611,벤츠,디젤,대형,E-클래스 W212 (09~17년),수입,E-클래스,5
612,벤츠,디젤+전기,대형,E-클래스 W212 (09~17년),수입,E-클래스,5
613,벤츠,가솔린,대형,E-클래스 W211 (02~09년),수입,E-클래스,5
614,벤츠,디젤,대형,E-클래스 W211 (02~09년),수입,E-클래스,5
615,벤츠,가솔린+CNG,대형,E-클래스 W211 (02~09년),수입,E-클래스,5
616,벤츠,가솔린,SUV,G-클래스 W463(79년~현재),수입,G-클래스,5
617,벤츠,디젤,SUV,G-클래스 W463(79년~현재),수입,G-클래스,5
618,벤츠,가솔린,SUV,GL-클래스 X166 (12~16년),수입,GL-클래스,7
619,벤츠,가솔린,SUV,GL-클래스 X164 (06~12년),수입,GL-클래스,7
620,벤츠,가솔린,SUV,GLA-클래스 X156(14년~현재),수입,GLA-클래스,5
621,벤츠,디젤,SUV,GLA-클래스 X156(14년~현재),수입,GLA-클래스,5
622,벤츠,가솔린,SUV,GLC-클래스 X253(16년~현재),수입,GLC-클래스,5
623,벤츠,디젤,SUV,GLC-클래스 X253(16년~현재),수입,GLC-클래스,5
624,벤츠,가솔린,SUV,GLE-클래스 W166(16년~현재),수입,GLE-클래스,5
625,벤츠,디젤,SUV,GLE-클래스 W166(16년~현재),수입,GLE-클래스,5
626,벤츠,디젤,SUV,GLK-클래스 X204(09~15년),수입,GLK-클래스,5
627,벤츠,가솔린,SUV,GLS-클래스 X166(16년~현재),수입,GLS-클래스,7
628,벤츠,디젤,SUV,GLS-클래스 X166(16년~현재),수입,GLS-클래스,7
629,벤츠,가솔린,중형,M-클래스 W166 (12~15년),수입,M-클래스,5
630,벤츠,디젤,중형,M-클래스 W166 (12~15년),수입,M-클래스,5
631,벤츠,가솔린,중형,M-클래스 W164 (05~11년),수입,M-클래스,5
632,벤츠,디젤,중형,M-클래스 W164 (05~11년),수입,M-클래스,5
633,벤츠,가솔린,대형,R-클래스(05~13년),수입,R-클래스,7
634,벤츠,가솔린,대형,S-클래스 W222 (13년~현재),수입,S-클래스,5
635,벤츠,디젤,대형,S-클래스 W222 (13년~현재),수입,S-클래스,5
636,벤츠,가솔린+전기,대형,S-클래스 W222 (13년~현재),수입,S-클래스,5
637,벤츠,가솔린,대형,S-클래스 W221 (05~13년),수입,S-클래스,5
638,벤츠,디젤,대형,S-클래스 W221 (05~13년),수입,S-클래스,5
639,벤츠,가솔린+전기,대형,S-클래스 W221 (05~13년),수입,S-클래스,5
640,벤츠,가솔린+CNG,대형,S-클래스 W221 (05~13년),수입,S-클래스,5
641,벤츠,가솔린,스포츠카,뉴 SL-클래스 (08년~현재),수입,SL-클래스,2
642,벤츠,가솔린,스포츠카,SL-클래스 (54~08년),수입,SL-클래스,2
643,벤츠,가솔린,스포츠카,SLC-클래스 R172(16년~현재),수입,SLC-클래스,2
644,벤츠,가솔린,스포츠카,뉴 SLK-클래스 (04~16년),수입,SLK-클래스,2
645,벤츠,가솔린,스포츠카,SLK-클래스 (96~04년),수입,SLK-클래스,2
646,벤츠,가솔린,스포츠카,SLS AMG(10~14년),수입,SLS AMG,2
647,벤츠,가솔린,대형,AMG GT(14년~현재),수입,AMG GT,2
648,벤츠,가솔린,대형,V-클래스(96년~현재),수입,V-클래스,6
649,벤츠,가솔린,대형,스프린터(95년~현재),수입,스프린터,11
650,벤츠,디젤,대형,스프린터(95년~현재),수입,스프린터,11
651,벤틀리,가솔린,SUV,벤테이가(16년~현재),수입,벤테이가,5
652,벤틀리,가솔린,스포츠카,뉴 컨티넨탈 (11년~현재),수입,컨티넨탈,4
653,벤틀리,가솔린,스포츠카,컨티넨탈 (52~11년),수입,컨티넨탈,4
654,볼보,가솔린,준중형,C30(06~13년),수입,C30,4
655,볼보,디젤,준중형,C30(06~13년),수입,C30,4
656,북기은상,가솔린,소형,CK 미니밴(15년~현재),수입,CK,5
657,북기은상,가솔린+LPG,소형,CK 미니밴(15년~현재),수입,CK,5
658,북기은상,가솔린,소형,CK 미니트럭(15년~현재),수입,CK,3
659,북기은상,가솔린+LPG,소형,CK 미니트럭(15년~현재),수입,CK,3
660,북기은상,가솔린,SUV,켄보 600(17년~현재),수입,켄보 600,5
661,사브,가솔린,준중형,뉴 9-3 (07~12년),수입,9-3,5
662,사브,디젤,준중형,뉴 9-3 (07~12년),수입,9-3,5
663,쉐보레,가솔린,스프츠카,콜벳(53년~현재),수입,콜벳,2
664,쉐보레,가솔린,대형,콜로라도(04년~현재),수입,콜로라도,5
665,쉐보레,가솔린,대형,타호(95년~현재),수입,타호,7
666,스마트,가솔린,경형,포투 쿠페 3세대 (14년~현재),수입,포투,2
667,스마트,가솔린,경형,포투 카브리오 3세대 (16년~현재),수입,포투,2
668,스마트,가솔린,경형,포투 쿠페 (98~15년),수입,포투,2
669,스마트,디젤,경형,포투 쿠페 (98~15년),수입,포투,2
670,스마트,가솔린,경형,포투 카브리오 (00~15년),수입,포투,2
671,스마트,디젤,경형,포투 카브리오 (00~15년),수입,포투,2
672,스마트,가솔린,소형,포포 W453 (14년~현재),수입,포포,2
673,스바루,가솔린,중형,레거시(89년~현재),수입,레거시,5
674,스바루,가솔린,SUV,아웃백(95~12년),수입,아웃백,5
675,스바루,가솔린,준중형,임프레자(93년~현재),수입,임프레자,5
676,스바루,가솔린,준중형,포레스터(97~12년),수입,포레스터,5
677,스즈키,가솔린,소형,스위프트(04년~현재),수입,스위프트,5
678,스즈키,가솔린,경형,알토(79년~현재),수입,알토,4
679,스즈키,가솔린,경형,알토라팡(02년~현재),수입,알토라팡,4
680,스즈키,가솔린,경형,허슬러(14년~현재),수입,허슬러,4
681,시트로엥,디젤,SUV,C4 칵투스(14년~현재),수입,C4 칵투스,5
682,시트로엥,디젤,소형,C4 피카소 (13년~현재),수입,C4 피카소,5
683,시트로엥,디젤,소형,그랜드 C4 피카소 (13년~현재),수입,C4 피카소,5
684,시트로엥,가솔린,소형,DS3 (09년~현재),수입,DS3,5
685,시트로엥,디젤,소형,DS3 (09년~현재),수입,DS3,5
686,시트로엥,디젤,소형,DS3 카브리오 (13년~현재),수입,DS3,5
687,시트로엥,디젤,소형,DS4 (10년~현재),수입,DS4,5
688,시트로엥,디젤,중형,DS5(11년~현재),수입,DS5,5
689,아우디,디젤,소형,A1(10년~현재),수입,A1,5
690,아우디,가솔린,소형,뉴 A3 (03년~현재),수입,A3,5
691,아우디,디젤,소형,뉴 A3 (03년~현재),수입,A3,5
692,아우디,가솔린+전기,소형,뉴 A3 (03년~현재),수입,A3,5
693,아우디,가솔린,중형,A4 (B9) (16년~현재),수입,A4,5
694,아우디,가솔린,중형,뉴 A4 (05~16년),수입,A4,5
695,아우디,디젤,중형,뉴 A4 (05~16년),수입,A4,5
696,아우디,가솔린,중형,A5(07년~현재),수입,A5,5
697,아우디,디젤,중형,A5(07년~현재),수입,A5,5
698,아우디,가솔린,대형,뉴 A6 (04년~현재),수입,A6,5
699,아우디,디젤,대형,뉴 A6 (04년~현재),수입,A6,5
700,아우디,가솔린,대형,A7(10년~현재),수입,A7,5
701,아우디,디젤,대형,A7(10년~현재),수입,A7,5
702,아우디,가솔린,대형,뉴 A8 (02년~현재),수입,A8,5
703,아우디,디젤,대형,뉴 A8 (02년~현재),수입,A8,5
704,아우디,가솔린,소형,S3(96년~현재),수입,S3,5
705,아우디,가솔린,중형,뉴 S4 (08년~현재),수입,S4,5
706,아우디,가솔린,대형,S7(12년~현재),수입,S7,5
707,아우디,가솔린,대형,S6(94년~현재),수입,S6,5
708,아우디,가솔린,대형,S7(12년~현재),수입,S7,5
709,아우디,가솔린,대형,S8(94년~현재),수입,S8,5
710,아우디,가솔린,스포츠카,뉴 TT (06~14년),수입,TT,4
711,아우디,가솔린,스포츠카,TT (8S) (14년~현재),수입,TT,4
712,아우디,가솔린,스포츠카,TTS (8S) (15년~현재),수입,TTS,4
713,아우디,가솔린,스포츠카,TTS (08~14년),수입,TTS,4
714,아우디,가솔린,중형,RS5(10년~현재),수입,RS5,5
715,아우디,가솔린,대형,RS7(14년~현재),수입,RS7,4
716,아우디,디젤,SUV,Q3(11년~현재),수입,Q3,5
717,아우디,가솔린,SUV,Q5(08년~현재),수입,Q5,5
718,아우디,디젤,SUV,Q5(08년~현재),수입,Q5,5
719,아우디,디젤,SUV,Q7 (4M) (16년~현재),수입,Q7,5
720,아우디,디젤,SUV,Q7 (4M) (16년~현재),수입,Q7,7
721,아우디,가솔린,SUV,Q7 (05~15년),수입,Q7,5
722,아우디,가솔린,SUV,Q7 (05~15년),수입,Q7,7
723,아우디,디젤,SUV,Q7 (05~15년),수입,Q7,5
724,아우디,디젤,SUV,Q7 (05~15년),수입,Q7,7
725,아우디,디젤,SUV,SQ5(13년~현재),수입,SQ5,5
726,아우디,가솔린,스포츠카,R8 (4S) (16년~현재),수입,R8,2
727,아우디,가솔린,스포츠카,R8 (06~15년),수입,R8,2
728,아우디,디젤,중형,올로드 콰트로(99년~현재),수입,올로드 콰트로,5
729,애스턴마틴,가솔린,스포츠카,DB9(04~16년),수입,DB9,2
730,애스턴마틴,가솔린,스포츠카,V8 Vantage (05년~현재),수입,Vantage,2
731,애스턴마틴,가솔린,스포츠카,V12 Vantage (09년~현재),수입,Vantage,2
732,애스턴마틴,가솔린,스포츠카,뱅퀴시 (01년~현재),수입,뱅퀴시,2
733,애스턴마틴,가솔린,대형,라피드(10년~현재),수입,라피드,4
734,어큐라,가솔린,준중형,RDX(07년~현재),수입,RDX,4
735,어큐라,가솔린,대형,TL(96~14년),수입,TL,5
736,인피니티,가솔린,준중형,Q30(16년~현재),수입,Q30,5
737,인피니티,디젤,중형,Q50(14년~현재),수입,Q50,5
738,인피니티,가솔린+전기,중형,Q50(14년~현재),수입,Q50,5
739,인피니티,가솔린,스포츠카,Q60(14년~현재),수입,Q60,5
740,인피니티,가솔린,대형,Q70(14년~현재),수입,Q70,5
741,인피니티,디젤,대형,Q70(14년~현재),수입,Q70,5
742,인피니티,가솔린,SUV,QX50(14년~현재),수입,QX50,5
743,인피니티,가솔린,SUV,QX60(14년~현재),수입,QX60,7
744,인피니티,가솔린,SUV,QX70(14년~현재),수입,QX70,7
745,인피니티,가솔린,SUV,QX80(14년~현재),수입,QX80,7
746,인피니티,디젤,대형,M30d (10~13년),수입,M,5
747,인피니티,가솔린,대형,M35 (03~10년),수입,M,5
748,인피니티,가솔린,대형,M37 (10~13년),수입,M,5
749,인피니티,가솔린,대형,M45 (03~10년),수입,M,5
750,인피니티,가솔린,대형,M56 (10~13년),수입,M,5
751,인피니티,가솔린,준중형,EX35 (08~13년),수입,EX,5
752,인피니티,디젤,준중형,EX30d (10~13년),수입,EX,5
753,인피니티,디젤,중형,FX30d (09~13년),수입,FX,5
754,인피니티,가솔린,중형,FX35 (03~13년),수입,FX,5
755,인피니티,가솔린,중형,FX50 (09~13년),수입,FX,5
756,인피니티,가솔린,대형,JX35(12~13년),수입,JX,7
757,인피니티,가솔린,준중형,QX56 (04~13년),수입,QX,5
758,재규어,가솔린,준중형,XE(15년~현재),수입,XE,5
759,재규어,디젤,준중형,XE(15년~현재),수입,XE,5
760,재규어,가솔린,대형,XF (X260) (16년~현재),수입,XF,5
761,재규어,디젤,대형,XF (X260) (16년~현재),수입,XF,5
762,재규어,가솔린,대형,New XF (11~15년),수입,XF,5
763,재규어,디젤,대형,New XF (11~15년),수입,XF,5
764,재규어,가솔린,대형,XF (08~11년),수입,XF,5
765,재규어,디젤,대형,XF (08~11년),수입,XF,5
766,재규어,가솔린,대형,All New XJ (10년~현재),수입,XJ,5
767,재규어,디젤,대형,All New XJ (10년~현재),수입,XJ,5
768,재규어,가솔린,대형,New XJ (68~09년),수입,XJ,5
769,재규어,디젤,대형,New XJ (68~09년),수입,XJ,5
770,재규어,가솔린,대형,XJ-8(97~09년),수입,XJ,5
771,재규어,가솔린,대형,XJR(89년~현재),수입,XJR,4
772,재규어,가솔린,스포츠카,XKR (96~15년),수입,XKR,4
773,재규어,가솔린,스포츠카,XKR-S (11~15년),수입,XKR,2
774,재규어,가솔린,SUV,F-PACE(16년~현재),수입,F-PACE,5
775,재규어,디젤,SUV,F-PACE(16년~현재),수입,F-PACE,5
776,재규어,가솔린,스포츠카,F-TYPE(13년~현재),수입,F-TYPE,2
777,재규어,가솔린,준중형,X-TYPE(01~09년),수입,X-TYPE,5
778,재규어,디젤,준중형,X-TYPE(01~09년),수입,X-TYPE,5
779,지프,가솔린,SUV,레니게이드(15년~현재),수입,레니게이드,5
780,지프,디젤,SUV,레니게이드(15년~현재),수입,레니게이드,5
781,지프,가솔린,SUV,랭글러 (JK) (07년~현재),수입,랭글러,5
782,지프,디젤,SUV,랭글러 (JK) (07년~현재),수입,랭글러,5
783,지프,가솔린,SUV,그랜드 체로키 (93년~현재),수입,체로키,5
784,지프,디젤,SUV,그랜드 체로키 (93년~현재),수입,체로키,5
785,지프,가솔린,SUV,체로키(KL) (14년~현재),수입,체로키,5
786,지프,디젤,SUV,체로키(KL) (14년~현재),수입,체로키,5
787,지프,가솔린,SUV,체로키 (84~13년),수입,체로키,5
788,지프,디젤,SUV,체로키 (84~13년),수입,체로키,5
789,지프,가솔린+LPG,SUV,체로키 (84~13년),수입,체로키,5
790,지프,가솔린,SUV,컴패스(07년~현재),수입,컴패스,5
791,지프,디젤,중형,커맨더(06~10년),수입,커맨더,7
792,캐딜락,가솔린,준중형,ATS(13년~현재),수입,ATS,5
793,캐딜락,가솔린,준중형,ATS-V(16년~현재),수입,ATS,5
794,캐딜락,가솔린,준중형,BLS(05~09년),수입,BLS,5
795,캐딜락,가솔린,대형,CT6(16년~현재),수입,CT6,5
796,캐딜락,가솔린,대형,CTS 3세대 (14년~현재),수입,CTS,5
797,캐딜락,가솔린,대형,CTS 2세대 (08~14년),수입,CTS,5
798,캐딜락,가솔린,대형,CTS-V(04년~현재),수입,CTS,5
799,캐딜락,가솔린,대형,DTS(06~11년),수입,DTS,5
800,캐딜락,가솔린,중형,올 뉴 SRX (09~16년),수입,SRX,5
801,캐딜락,가솔린,대형,뉴 STS (07~11년),수입,STS,5
802,캐딜락,가솔린,SUV,XT5(16년~현재),수입,XT5,5
803,캐딜락,가솔린,SUV,에스컬레이드(99년~현재),수입,에스컬레이드,7
804,캐딜락,가솔린+LPG,SUV,에스컬레이드(99년~현재),수입,에스컬레이드,7
805,크라이슬러,가솔린,중형,200 2세대 (15~17년),수입,200,5
806,크라이슬러,가솔린,대형,더 뉴 300C (12년~현재),수입,300C,5
807,크라이슬러,디젤,대형,더 뉴 300C (12년~현재),수입,300C,5
808,크라이슬러,가솔린,대형,올 뉴 300C (11~12년),수입,300C,5
809,크라이슬러,가솔린,대형,300C (04~10년),수입,300C,5
810,크라이슬러,디젤,대형,300C (04~10년),수입,300C,5
811,크라이슬러,가솔린+CNG,대형,300C (04~10년),수입,300C,5
812,크라이슬러,가솔린,소형,PT 크루저(00~10년),수입,PT 크루저,5
813,크라이슬러,가솔린+LPG,소형,PT 크루저(00~10년),수입,PT 크루저,5
814,크라이슬러,가솔린,대형,그랜드 보이저(88년~현재),수입,그랜드 보이저,7
815,크라이슬러,디젤,대형,그랜드 보이저(88년~현재),수입,그랜드 보이저,7
816,크라이슬러,가솔린+LPG,대형,그랜드 보이저(88년~현재),수입,그랜드 보이저,7
817,페라리,가솔린,스포츠카,F12 베를리네타(12년~현재),수입,F12 베를리네타,2
818,페라리,가솔린,스포츠카,458(10~15년),수입,458,2
819,페라리,가솔린,스포츠카,488 GTB (15년~현재),수입,488,2
820,페라리,가솔린,스포츠카,488 스파이더 (15년~현재),수입,488,2
821,페라리,가솔린,스포츠카,캘리포니아(08~17년),수입,캘리포니아,4
822,포드,가솔린,스포츠카,머스탱(64년~현재),수입,머스탱,4
823,포드,디젤,중형,몬데오 4세대 (15년~현재),수입,몬데오,5
824,포드,디젤,중형,몬데오 3세대 (07~14년),수입,몬데오,5
825,포드,가솔린,SUV,이스케이프(01년~현재),수입,이스케이프,5
826,포드,가솔린,SUV,익스플로러(91년~현재),수입,익스플로러,7
827,포드,디젤,SUV,익스플로러(91년~현재),수입,익스플로러,7
828,포드,가솔린+LPG,SUV,익스플로러(91년~현재),수입,익스플로러,7
829,포드,디젤,SUV,쿠가 2세대(12년~현재),수입,쿠가,5
830,포드,가솔린,대형,뉴 토러스 (09년~현재),수입,토러스,5
831,포드,가솔린,중형,트랜짓(13년~현재),수입,트랜짓,5
832,포드,가솔린+LPG,중형,트랜짓(13년~현재),수입,트랜짓,5
833,포드,가솔린,준중형,포커스(98년~현재),수입,포커스,5
834,포드,디젤,준중형,포커스(98년~현재),수입,포커스,5
835,포드,가솔린,중형,퓨전(07년~현재),수입,퓨전,5
836,포르쉐,가솔린,스포츠카,718 카이맨 (16년~현재),수입,718,2
837,포르쉐,가솔린,스포츠카,718 박스터 (16년~현재),수입,718,2
838,포르쉐,가솔린,스포츠카,911(89년~현재),수입,911,2
839,포르쉐,가솔린,SUV,마칸(14년~현재),수입,마칸,5
840,포르쉐,디젤,SUV,마칸(14년~현재),수입,마칸,5
841,포르쉐,가솔린,스포츠카,박스터(96~16년),수입,박스터,2
842,포르쉐,가솔린,SUV,뉴 카이엔 (10년~현재),수입,카이엔,5
843,포르쉐,디젤,SUV,뉴 카이엔 (10년~현재),수입,카이엔,5
844,포르쉐,가솔린+전기,SUV,뉴 카이엔 (10년~현재),수입,카이엔,5
845,포르쉐,가솔린,대형,파나메라 (971) (17년~현재),수입,파나메라,4
846,포르쉐,가솔린,대형,파나메라 (09~16년),수입,파나메라,4
847,포르쉐,디젤,대형,파나메라 (09~16년),수입,파나메라,4
848,포톤,디젤,대형,툰랜드(15년~현재),수입,툰랜드,5
849,폭스바겐,가솔린,중형,뉴 CC (12년~현재),수입,CC,5
850,폭스바겐,디젤,중형,뉴 CC (12년~현재),수입,CC,5
851,폭스바겐,가솔린,중형,CC (08~12년),수입,CC,5
852,폭스바겐,디젤,중형,CC (08~12년),수입,CC,5
853,폭스바겐,가솔린,준중형,골프 7세대 (13년~현재),수입,골프,5
854,폭스바겐,디젤,준중형,골프 7세대 (13년~현재),수입,골프,5
855,폭스바겐,가솔린,준중형,골프 6세대 (08~14년),수입,골프,5
856,폭스바겐,디젤,준중형,골프 6세대 (08~14년),수입,골프,5
857,폭스바겐,디젤,소형,더 비틀 (12년~현재),수입,비틀,4
858,폭스바겐,가솔린,소형,뉴 비틀 (98~12년),수입,비틀,4
859,폭스바겐,가솔린,소형,시로코(08년~현재),수입,시로코,4
860,폭스바겐,디젤,소형,시로코(08년~현재),수입,시로코,4
861,폭스바겐,가솔린,준중형,뉴 제타 (11년~현재),수입,제타,5
862,폭스바겐,디젤,준중형,뉴 제타 (11년~현재),수입,제타,5
863,폭스바겐,가솔린,준중형,제타 (79~11년),수입,제타,5
864,폭스바겐,디젤,준중형,제타 (79~11년),수입,제타,5
865,폭스바겐,디젤,SUV,뉴 투아렉 (10년~현재),수입,투아렉,5
866,폭스바겐,가솔린,SUV,투아렉 (02~10년),수입,투아렉,5
867,폭스바겐,디젤,SUV,투아렉 (02~10년),수입,투아렉,5
868,폭스바겐,가솔린,대형,페이톤(02년~현재),수입,페이톤,5
869,폭스바겐,디젤,대형,페이톤(02년~현재),수입,페이톤,5
870,폭스바겐,가솔린,중형,더 뉴 파사트 (11~15년),수입,제타,5
871,폭스바겐,디젤,중형,더 뉴 파사트 (11~15년),수입,제타,5
872,폭스바겐,가솔린,중형,뉴 파사트 (05~11년),수입,제타,5
873,폭스바겐,디젤,중형,뉴 파사트 (05~11년),수입,제타,5
874,폭스바겐,디젤,중형,파사트 바리안트 (73년~현재),수입,제타,5
875,폭스바겐,가솔린,대형,페이톤(02년~현재),수입,페이톤,5
876,폭스바겐,디젤,대형,페이톤(02년~현재),수입,페이톤,5
877,폭스바겐,디젤,소형,폴로(75년~현재),수입,폴로,5
878,폰티악,가솔린,스포츠카,솔스티스(06~09년),수입,솔스티스,2
879,푸조,가솔린,소형,206 (98~10년),수입,206,5
880,푸조,가솔린,소형,206CC (00~08년),수입,206,5
881,푸조,가솔린,소형,207CC (06~13년),수입,207,5
882,푸조,가솔린,소형,207GT (06~13년),수입,207,5
883,푸조,가솔린,소형,207SW (08~09년),수입,207,5
884,푸조,디젤,소형,208(13년~현재),수입,208,5
885,푸조,디젤,SUV,2008(13년~현재),수입,2008,5
886,푸조,가솔린,소형,307CC (01~09년),수입,307,5
887,푸조,가솔린,소형,307SW (01~09년),수입,307,5
888,푸조,디젤,소형,307SW (01~09년),수입,307,5
889,푸조,가솔린,소형,307 (01~09년),수입,307,5
890,푸조,디젤,소형,307 (01~09년),수입,307,5
891,푸조,디젤,준중형,308SW 2세대 (14년~현재),수입,308,5
892,푸조,디젤,준중형,308 2세대 (14년~현재),수입,308,5
893,푸조,디젤,준중형,308 (07~14년),수입,308,5
894,푸조,디젤,준중형,308CC (07~14년),수입,308,5
895,푸조,디젤,준중형,308SW (07~14년),수입,308,5
896,푸조,디젤,SUV,3008 2세대 (17년~현재),수입,3008,5
897,푸조,디젤,SUV,3008 (09~16년),수입,3008,5
898,푸조,가솔린,중형,407 (04~10년),수입,407,4
899,푸조,디젤,중형,407 (04~10년),수입,407,4
900,푸조,디젤,중형,407SW (04~10년),수입,407,4
901,푸조,디젤,SUV,508 (11년~현재),수입,508,5
902,푸조,디젤,SUV,508SW (11년~현재),수입,508,5
903,푸조,디젤,SUV,508 RXH (14년~현재),수입,508,5
904,푸조,디젤,SUV,5008(17년~현재),수입,5008,7
905,푸조,가솔린,대형,607(99~10년),수입,607,5
906,푸조,디젤,대형,607(99~10년),수입,607,5
907,푸조,가솔린,스포츠카,RCZ(10~15년),수입,RCZ,2
908,피아트,가솔린,스포츠카,124 스파이더(16년~현재),수입,124,2
909,피아트,가솔린,SUV,500X(16년~현재),수입,500X,5
910,피아트,디젤,SUV,500X(16년~현재),수입,500X,5
911,피아트,가솔린,SUV,500 (07년~현재),수입,500,4
912,피아트,가솔린,SUV,500C (09년~현재),수입,500,4
913,피아트,디젤,중형,프리몬트(11년~현재),수입,프리몬트,7
914,혼다,가솔린,SUV,CR-V 5세대 (17년~현재),수입,CR-V,5
915,혼다,가솔린,SUV,New CR-V (11~16년),수입,CR-V,5
916,혼다,가솔린,SUV,CR-V (96~11년),수입,CR-V,5
917,혼다,가솔린+전기,소형,CR-Z(10~16년),수입,CR-Z,4
918,혼다,가솔린,소형,Fit(01년~현재),수입,Fit,5
919,혼다,가솔린,SUV,HR-V(16년~현재),수입,HR-V,5
920,혼다,가솔린,경형,N-BOX(12년~현재),수입,N-BOX,4
921,혼다,가솔린,스포츠카,S660(15년~현재),수입,S660,2
922,혼다,가솔린,대형,레전드 5세대 (15년~현재),수입,레전드,5
923,혼다,가솔린,대형,레전드 4세대 (04~12년),수입,레전드,5
924,혼다,가솔린,준중형,시빅(73년~현재),수입,시빅,5
925,혼다,가솔린+전기,준중형,시빅(73년~현재),수입,시빅,5
926,혼다,가솔린,중형,올뉴어코드 (08년~현재),수입,어코드,5
927,혼다,가솔린+전기,중형,올뉴어코드 (08년~현재),수입,어코드,5
928,혼다,가솔린,대형,오딧세이(95년~현재),수입,오딧세이,8
929,혼다,가솔린+전기,중형,인사이트(99~14년),수입,인사이트,5
930,혼다,가솔린,대형,크로스투어(10~15년),수입,크로스투어,5
931,혼다,가솔린,SUV,파일럿 3세대 (15년~현재),수입,파일럿,6
932,혼다,가솔린,SUV,파일럿 (03~15년),수입,파일럿,6
